Year,Row,Geno,Condition,Stage,Plant.ID,WR,Root,Section,K,BL,UL,ai2,bi2,ai,bi,ao,bo,MajorD,MinorD,MajorThicc,MinorThicc,MajorThicc2,MinorThicc2,MOI_solid,E_MPa_solid,E,MOI_hollow,E_MPa_hollow,E_GPa_hollow,MOI_hollow2,E_MPa_hollow2,E_GPa_hollow2,Condcolor,Sample,Grow
2019,,A632,Fresh/Field,,P06,BWR,R02,,172.32767,38.56689,43.69752,,,,,2.74,2.845,5.69,5.48,,,,,45.96463762,383.739674,0.383739674,45.96463762,383.739674,0.383739674,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P06,MWR,R02,,164.24722,42.74769,42.98886,,,,,2.565,2.845,5.69,5.13,,,,,37.70806616,445.8300051,0.445830005,37.70806616,445.8300051,0.445830005,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P06,TWR,R02,,153.39722,10.29935,32.20925,,,,,1.84,1.99,3.98,3.68,,,,,9.736355591,1612.599753,1.612599753,9.736355591,1612.599753,1.612599753,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P06,BWR,R03,,324.59283,43.65483,53.86013,,,,,2.39,2.6,5.2,4.78,,,,,27.87769948,1191.756466,1.191756466,27.87769948,1191.756466,1.191756466,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P06,MWR,R03,,246.30862,30.09903,37.98857,,,,,2.66,2.815,5.63,5.32,,,,,41.61148266,605.8595352,0.605859535,41.61148266,605.8595352,0.605859535,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P06,TWR,R03,,100.52233,19.0705,19.13752,,,,,1.71,1.94,3.88,3.42,,,,,7.61868368,1350.479919,1.350479919,7.61868368,1350.479919,1.350479919,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,BWR,R02,,253.15221,43.37168,48.45936,,,,,2.815,3.055,6.11,5.63,,,,,53.52248801,484.1176945,0.484117694,53.52248801,484.1176945,0.484117694,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,MWR,R02,,184.10994,21.2777,21.65488,,,,,2.195,2.63,5.26,4.39,,,,,21.84485687,862.6478806,0.862647881,21.84485687,862.6478806,0.862647881,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,TWR,R02,,96.69076,14.56003,16.19914,,,,,2.36,2.405,4.81,4.72,,,,,24.82795622,398.6112298,0.39861123,24.82795622,398.6112298,0.39861123,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,BWR,R03,,172.74907,26.97978,36.86805,,,,,2.485,3.14,6.28,4.97,,,,,37.84414594,467.2211953,0.467221195,37.84414594,467.2211953,0.467221195,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,MWR,R03,,115.09385,10.68173,17.51306,,,,,1.76,2.15,4.3,3.52,,,,,9.205901944,1279.650291,1.279650291,9.205901944,1279.650291,1.279650291,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,TWR,R03,,114.13205,19.13668,22.47168,,,,,2.24,2.31,4.62,4.48,,,,,20.39134705,572.8847063,0.572884706,20.39134705,572.8847063,0.572884706,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,BWR,R04,,170.14686,40.18446,40.56791,,,,,2.85,2.96,5.92,5.7,,,,,53.81658957,323.6035618,0.323603562,53.81658957,323.6035618,0.323603562,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,MWR,R04,,148.66878,30.89988,30.89988,,,,,2.67,2.87,5.74,5.34,,,,,42.90476842,354.6661513,0.354666151,42.90476842,354.6661513,0.354666151,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,TWR,R04,,138.52992,17.46133,19.10651,,,,,2.35,2.37,4.74,4.7,,,,,24.15693408,586.9583645,0.586958365,24.15693408,586.9583645,0.586958365,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,MWR,R05,,281.67072,55.55626,56.44427,,,,,2.815,2.92,5.84,5.63,,,,,51.15733714,563.5588838,0.563558884,51.15733714,563.5588838,0.563558884,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P01,TWR,R05,,107.07393,17.98234,18.26973,,,,,2.07,2.16,4.32,4.14,,,,,15.0471645,728.3407366,0.728340737,15.0471645,728.3407366,0.728340737,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P02,BWR,R02,,172.51377,12.16002,22.51682,,,,,2.02,2.45,4.9,4.04,,,,,15.86025166,1113.317969,1.113317969,15.86025166,1113.317969,1.113317969,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P02,MWR,R02,,96.74682,10.04632,15.52824,,,,,2.16,2.22,4.44,4.32,,,,,17.57130872,563.5573476,0.563557348,17.57130872,563.5573476,0.563557348,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P02,BWR,R03,,327.96261,43.11969,49.57373,,,,,2.74,2.785,5.57,5.48,,,,,44.99526038,746.04168,0.74604168,44.99526038,746.04168,0.74604168,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P02,BWR,R04,,287.72243,28.27843,41.09212,,,,,2.505,2.67,5.34,5.01,,,,,32.96281806,893.418442,0.893418442,32.96281806,893.418442,0.893418442,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P02,MWR,R04,,72.63853,6.69941,8.25243,,,,,1.775,1.965,3.93,3.55,,,,,8.630729557,861.4400622,0.861440062,8.630729557,861.4400622,0.861440062,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P02,MWR,R05,,102.82976,16.56358,16.87465,,,,,2.15,2.185,4.37,4.3,,,,,17.05519552,617.1171936,0.617117194,17.05519552,617.1171936,0.617117194,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,BWR,R01,,233.46809,26.31168,41.83991,,,,,2.84,3.005,6.01,5.68,,,,,54.06166012,442.0217903,0.44202179,54.06166012,442.0217903,0.44202179,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,BWR,R02,,278.96981,42.6309,48.75054,,,,,2.755,2.845,5.69,5.51,,,,,46.72367148,611.1189794,0.611118979,46.72367148,611.1189794,0.611118979,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,MWR,R02,,123.26934,21.78113,25.30285,,,,,2.485,2.49,4.98,4.97,,,,,30.01016669,420.4285402,0.42042854,30.01016669,420.4285402,0.42042854,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,TWR,R02,,52.10225,4.56151,7.30556,,,,,2.03,2.185,4.37,4.06,,,,,14.35586734,371.4775467,0.371477547,14.35586734,371.4775467,0.371477547,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,TWR,R03,,44.92018,3.11995,3.96552,,,,,1.905,2.09,4.18,3.81,,,,,11.34804652,405.1593886,0.405159389,11.34804652,405.1593886,0.405159389,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,BWR,R04,,320.47469,49.81925,52.36094,,,,,2.875,2.95,5.9,5.75,,,,,55.05863553,595.7633988,0.595763399,55.05863553,595.7633988,0.595763399,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,MWR,R04,,105.42165,12.57413,18.69213,,,,,2.315,2.355,4.71,4.63,,,,,22.94741548,470.220498,0.470220498,22.94741548,470.220498,0.470220498,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P03,TWR,R05,,103.07617,21.10206,21.44849,,,,,2.07,2.36,4.72,4.14,,,,,16.44042047,641.7278378,0.641727838,16.44042047,641.7278378,0.641727838,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,BWR,R01,,194.42787,25.6273,25.95995,,,,,1.695,2.06,4.12,3.39,,,,,7.878911265,2525.793468,2.525793468,7.878911265,2525.793468,2.525793468,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,MWR,R01,,116.8885,13.17131,20.07622,,,,,2.37,2.465,4.93,4.74,,,,,25.77222077,464.2217338,0.464221734,25.77222077,464.2217338,0.464221734,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,TWR,R01,,70.82923,11.40402,11.77335,,,,,2.06,2.125,4.25,4.12,,,,,14.58983824,496.8983681,0.496898368,14.58983824,496.8983681,0.496898368,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,BWR,R02,,287.72287,43.08811,45.00459,,,,,2.67,2.695,5.39,5.34,,,,,40.288624,730.9665028,0.730966503,40.288624,730.9665028,0.730966503,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,TWR,R02,,47.22236,6.7347,6.92304,,,,,1.945,1.985,3.97,3.89,,,,,11.47120945,421.3509768,0.421350977,11.47120945,421.3509768,0.421350977,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,BWR,R03,,163.18623,12.99308,34.29671,,,,,2.745,2.805,5.61,5.49,,,,,45.56693248,366.55508,0.36655508,45.56693248,366.55508,0.36655508,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,MWR,R03,,112.97854,14.06515,21.82295,,,,,2.32,2.42,4.84,4.64,,,,,23.73390513,487.2280499,0.48722805,23.73390513,487.2280499,0.48722805,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,TWR,R03,,58.95309,6.16097,6.46561,,,,,1.97,2.16,4.32,3.94,,,,,12.97006973,465.232225,0.465232225,12.97006973,465.232225,0.465232225,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,BWR,R04,,311.90841,45.76444,55.00023,,,,,2.825,2.92,5.84,5.65,,,,,51.70446983,617.4538775,0.617453878,51.70446983,617.4538775,0.617453878,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P04,TWR,R04,,49.98383,5.74637,7.27589,,,,,2.06,2.14,4.28,4.12,,,,,14.69282533,348.2007817,0.348200782,14.69282533,348.2007817,0.348200782,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,BWR,R01,,266.66779,26.4416,36.61389,,,,,2.315,2.86,5.72,4.63,,,,,27.86819884,979.4159852,0.979415985,27.86819884,979.4159852,0.979415985,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,MWR,R01,,122.80279,24.64585,26.77698,,,,,2.575,2.79,5.58,5.15,,,,,37.41328005,335.9603119,0.335960312,37.41328005,335.9603119,0.335960312,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,TWR,R01,,20.59264,6.4959,6.75629,,,,,2.09,2.1,4.2,4.18,,,,,15.05733228,139.9811379,0.139981138,15.05733228,139.9811379,0.139981138,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,BWR,R02,,305.05991,55.34361,56.52829,,,,,2.59,2.9,5.8,5.18,,,,,39.57192447,789.0481266,0.789048127,39.57192447,789.0481266,0.789048127,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,BWR,R03,,347.58174,52.47672,63.09343,,,,,3.085,3.125,6.25,6.17,,,,,72.06185014,493.6931161,0.493693116,72.06185014,493.6931161,0.493693116,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,MWR,R03,,122.7437,23.63947,24.89625,,,,,1.785,2.04,4.08,3.57,,,,,9.112440595,1378.700799,1.378700799,9.112440595,1378.700799,1.378700799,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,TWR,R03,,29.35947,7.55591,7.55591,,,,,1.965,2.255,4.51,3.93,,,,,13.43767372,223.6297851,0.223629785,13.43767372,223.6297851,0.223629785,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,BWR,R04,,236.10261,49.50163,52.17684,,,,,3.085,3.1,6.2,6.17,,,,,71.48535534,338.0564562,0.338056456,71.48535534,338.0564562,0.338056456,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P05,MWR,R04,,127.11284,23.82592,24.17058,,,,,2.49,2.53,5.06,4.98,,,,,30.6766862,424.1178049,0.424117805,30.6766862,424.1178049,0.424117805,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,BWR,R01,,240.73178,28.86229,46.96871,,,,,2.33,2.72,5.44,4.66,,,,,27.02256365,911.8269107,0.911826911,27.02256365,911.8269107,0.911826911,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,MWR,R01,,103.53286,10.3427,17.49466,,,,,2.125,2.225,4.45,4.25,,,,,16.76859593,631.956286,0.631956286,16.76859593,631.956286,0.631956286,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,TWR,R01,,65.35467,8.93309,11.04961,,,,,1.88,2.22,4.44,3.76,,,,,11.58554327,577.3853352,0.577385335,11.58554327,577.3853352,0.577385335,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,BWR,R02,,295.5183,49.70814,56.60788,,,,,2.895,2.91,5.82,5.79,,,,,55.45345049,545.4580204,0.54545802,55.45345049,545.4580204,0.54545802,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,MWR,R02,,107.90999,15.87598,18.37689,,,,,2.255,2.405,4.81,4.51,,,,,21.65930918,509.9441081,0.509944108,21.65930918,509.9441081,0.509944108,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,TWR,R02,,99.8054,14.73037,20.59959,,,,,2.375,2.39,4.78,4.75,,,,,25.1465624,406.2383711,0.406238371,25.1465624,406.2383711,0.406238371,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,MWR,R03,,168.93426,25.97118,38.11458,,,,,2.69,2.9,5.8,5.38,,,,,44.33479649,390.0125132,0.390012513,44.33479649,390.0125132,0.390012513,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,TWR,R03,,96.1858,15.36784,15.98804,,,,,1.935,2.51,5.02,3.87,,,,,14.28257492,689.3026963,0.689302696,14.28257492,689.3026963,0.689302696,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,BWR,R04,,273.86582,36.89283,44.94873,,,,,2.795,2.835,5.67,5.59,,,,,48.61702517,576.5738995,0.576573899,48.61702517,576.5738995,0.576573899,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,MWR,R04,,123.18703,20.42542,25.3303,,,,,2.81,2.9,5.8,5.62,,,,,50.53669529,249.4960489,0.249496049,50.53669529,249.4960489,0.249496049,,,,cornflowerblue,Fresh,Field
2019,,B73,Fresh/Field,,P06,TWR,R04,,140.97916,29.93805,30.34426,,,,,2.54,2.655,5.31,5.08,,,,,34.17083227,422.2842548,0.422284255,34.17083227,422.2842548,0.422284255,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Dry/Field,,P01,MWR,R01,,73.06301,7.49223,7.81514,,,0.359,1.901,0.778,2.188,4.376,1.556,0.287,0.419,,,0.809237482,9241.172919,9.241172919,0.740157002,10103.6719,10.1036719,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P01,MWR,R01,,100.43167,10.90664,11.22492,,,0.824,2.206,1.333,2.683,5.366,2.666,0.477,0.509,,,4.99115437,2059.563605,2.059563605,4.021812383,2555.962066,2.555962066,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P01,MWR,R01,,136.38105,10.44629,13.74488,,,0.836,1.882,1.225,2.274,4.548,2.45,0.392,0.389,,,3.283133994,4251.781605,4.251781605,2.419502775,5769.436954,5.769436954,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P01,MWR,R02,,58.95902,3.88702,8.52615,,,0.807,1.844,1.152,2.126,4.252,2.304,0.282,0.345,,,2.552763484,2363.987654,2.363987654,1.791611467,3368.309184,3.368309184,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P01,MWR,R02,,146.57626,13.31662,13.40012,,,0.543,2.264,0.847,2.579,5.158,1.694,0.315,0.304,,,1.230811242,12189.27032,12.18927032,0.946125451,15856.97852,15.85697852,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P01,MWR,R03,,60.94955,2.60351,8.03993,,,0.818,1.602,1.197,1.902,3.804,2.394,0.3,0.379,,,2.562021944,2434.96759,2.43496759,1.873350137,3330.098456,3.330098456,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P01,MWR,R03,,193.7948,13.33367,13.7544,,,0.643,2.027,0.871,2.382,4.764,1.742,0.355,0.228,,,1.236192498,16045.80621,16.04580621,0.812962396,24399.29001,24.39929001,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P01,MWR,R04,,163.5415,13.33575,17.49676,,,1.089,2.222,1.391,2.516,5.032,2.782,0.294,0.302,,,5.318411148,3147.397499,3.147397499,3.064599728,5462.101232,5.462101232,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R01,,57.50845,6.60741,6.95912,,,0.855,1.338,1.087,1.676,3.352,2.174,0.338,0.232,,,1.690645403,3481.646397,3.481646397,1.033828472,5693.622912,5.693622912,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R01,,100.32055,12.03159,12.50291,,,0.8,2.02,1.119,2.303,4.606,2.238,0.283,0.319,,,2.534393692,4051.551394,4.051551394,1.722103495,5962.606965,5.962606965,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R01,,126.75847,18.87944,23.55839,,,2.258,2.415,2.557,2.669,5.338,5.114,0.254,0.299,,,35.04536917,370.21318,0.37021318,13.20908039,982.2226216,0.982222622,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,BWR,R02,,180.16644,13.13059,17.87274,,,1.433,2.414,1.794,2.704,5.408,3.588,0.29,0.361,,,12.26207265,1503.888157,1.503888157,6.682952445,2759.377084,2.759377084,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R02,,50.03433,5.45618,6.98024,,,0.508,1.566,0.799,1.817,3.634,1.598,0.251,0.291,,,0.727922505,7035.394724,7.035394724,0.56668251,9037.198185,9.037198185,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R02,,76.92193,10.22785,10.72346,,,1.564,2.173,1.944,2.533,5.066,3.888,0.36,0.38,,,14.61550591,538.6936375,0.538693638,8.086307687,973.6557584,0.973655758,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R02,,132.72379,23.22586,26.24426,,,1.684,2.305,1.96,2.663,5.326,3.92,0.358,0.276,,,15.74813981,862.6309572,0.862630957,7.102700382,1912.629309,1.912629309,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R03,,116.57291,7.74457,8.38266,,,1.348,1.526,1.721,1.971,3.942,3.442,0.445,0.373,,,7.890765128,1512.112307,1.512112307,4.955048778,2407.993058,2.407993058,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R03,,96.37366,19.63272,23.42352,,,2.055,2.464,2.293,2.874,5.748,4.586,0.41,0.238,,,27.21377623,362.4725057,0.362472506,10.41931549,946.7268432,0.946726843,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P02,MWR,R04,,71.12693,8.29175,9.41396,,,0.949,1.985,1.351,2.408,4.816,2.702,0.423,0.402,,,4.663504617,1561.087261,1.561087261,3.33106042,2185.531552,2.185531552,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P03,BWR,R01,,190.81067,14.43333,21.77543,,,2.101,3.055,2.474,3.448,6.896,4.948,0.393,0.373,,,41.00683251,476.26861,0.47626861,18.75430979,1041.374881,1.041374881,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P03,MWR,R01,,70.56344,7.67225,8.3448,,,0.713,1.698,1.045,1.925,3.85,2.09,0.227,0.332,,,1.725319324,4186.159627,4.186159627,1.241930999,5815.509963,5.815509963,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P03,MWR,R01,,130.75238,13.99088,16.01932,,,1.714,2.065,1.964,2.282,4.564,3.928,0.217,0.25,,,13.57781765,985.6555184,0.985655518,5.411196857,2473.214568,2.473214568,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P03,MWR,R02,,82.93009,7.79252,9.22337,,,0.989,1.886,1.252,2.152,4.304,2.504,0.266,0.263,,,3.31699743,2559.013214,2.559013214,1.884082378,4505.238386,4.505238386,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P03,MWR,R03,,91.5871,6.687055,9.59455,,,1.57,2.02,1.737,2.323,4.646,3.474,0.303,0.167,,,9.561775583,980.3954523,0.980395452,3.422173737,2739.28854,2.73928854,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P03,MWR,R04,,87.26328,9.23938,10.78441,,,0.901,2.001,1.218,2.253,4.506,2.436,0.252,0.317,,,3.197370311,2793.470708,2.793470708,2.047864045,4361.500622,4.361500622,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P03,MWR,R04,,98.60237,13.47252,15.88691,,,1.481,1.723,1.733,1.97,3.94,3.466,0.247,0.252,,,8.052890535,1253.259729,1.253259729,3.657066145,2759.688508,2.759688508,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P04,BWR,R01,,132.6024,13.17797,16.47411,,,1.308,2.124,1.684,2.43,4.86,3.368,0.306,0.376,,,9.11428105,1489.136453,1.489136453,5.381198224,2522.190706,2.522190706,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P04,BWR,R02,,220.42203,23.1405,24.59479,,,1.47,1.94,1.835,2.304,4.608,3.67,0.364,0.365,,,11.1809978,2017.808572,2.017808572,6.341017256,3557.964327,3.557964327,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P04,MWR,R02,,95.73162,22.49397,24.52438,,,1.953,2.586,2.279,2.977,5.954,4.558,0.391,0.326,,,27.6758961,354.0456342,0.354045634,12.54637673,780.9848532,0.780984853,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P04,MWR,R04,,75.30444,8.38542,12.89643,,,0.914,2.278,1.141,2.513,5.026,2.282,0.235,0.227,,,2.931833502,2628.977122,2.628977122,1.565734455,4922.752499,4.922752499,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P05,MWR,R01,,147.18822,14.44292,14.98158,,,1.381,2.305,1.661,2.568,5.136,3.322,0.263,0.28,,,9.242592339,1629.989407,1.629989407,4.474530856,3366.906629,3.366906629,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P06,MWR,R01,,116.92302,10.48631,14.758,,,1.685,2.691,1.996,2.964,5.928,3.992,0.273,0.311,,,18.51184441,646.4811398,0.64648114,8.400630587,1424.602374,1.424602374,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P06,MWR,R01,,211.8085,12.82224,21.36781,,,1.649,2.278,2.001,2.656,5.312,4.002,0.378,0.352,,,16.7131849,1297.148487,1.297148487,8.690761707,2494.543429,2.494543429,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P06,BWR,R02,,185.97826,13.54091,21.80944,,,1.661,2.046,1.921,2.352,4.704,3.842,0.306,0.26,,,13.0951143,1453.645183,1.453645183,5.731273203,3321.36493,3.32136493,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P06,MWR,R02,,141.92829,14.92544,15.83538,,,2.09,2.213,2.408,2.481,4.962,4.816,0.268,0.318,,,27.2073406,533.9350165,0.533935016,11.33978043,1281.061122,1.281061122,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P06,MWR,R04,,137.11616,12.31246,12.3208,,,0.425,1.709,0.764,2.074,4.148,1.528,0.365,0.339,,,0.726404806,19320.37091,19.32037091,0.623366495,22513.89899,22.51389899,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P06,MWR,R04,,74.08322,14.66785,14.66957,,,1.556,1.992,1.848,2.252,4.504,3.696,0.26,0.292,,,11.1625693,679.2993657,0.679299366,5.268598319,1439.230282,1.439230282,,,,indianred,Dry,Field
2019,,Oh43,Dry/Field,,P07,MWR,R02,,106.89269,9.70169,10.28628,,,0.604,1.867,0.954,2.127,4.254,1.908,0.26,0.35,,,1.450449108,7543.120365,7.543120365,1.127343114,9705.041945,9.705041945,,,,palegreen4,Dry,Field
2019,,Oh43,Dry/Field,,P07,MWR,R03,,166.18359,11.71028,13.95766,,,0.687,1.792,1.041,2.149,4.298,2.082,0.357,0.354,,,1.904050599,8933.367041,8.933367041,1.447700554,11749.37926,11.74937926,,,,palegreen4,Dry,Field
2019,,Oh43,Fresh/Field,,P01,TWR,R01,,73.48959,11.44853,14.49338,,,,,2.295,2.365,4.73,4.59,,,,,22.45272701,335.0134591,0.335013459,22.45272701,335.0134591,0.335013459,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P01,MWR,R02,,125.58846,18.67444,33.07038,,,,,2.645,2.795,5.59,5.29,,,,,40.62082342,316.4510486,0.316451049,40.62082342,316.4510486,0.316451049,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P01,MWR,R03,,121.11033,22.98234,25.83434,,,,,2.585,2.64,5.28,5.17,,,,,35.81586551,346.1077019,0.346107702,35.81586551,346.1077019,0.346107702,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P01,TWR,R03,,96.96958,19.98269,19.98269,,,,,2.34,2.4,4.8,4.68,,,,,24.15175505,410.9531806,0.410953181,24.15175505,410.9531806,0.410953181,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P01,MWR,R04,,127.38387,30.97203,32.50254,,,,,2.7,2.715,5.43,5.4,,,,,41.97116342,310.6482832,0.310648283,41.97116342,310.6482832,0.310648283,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P02,BWR,R01,,163.23296,22.14098,22.62478,,,,,1.935,2.185,4.37,3.87,,,,,12.43323753,1343.783029,1.343783029,12.43323753,1343.783029,1.343783029,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P02,TWR,R02,,114.53187,17.77049,22.51159,,,,,2.35,2.7,5.4,4.7,,,,,27.52055781,425.9657159,0.425965716,27.52055781,425.9657159,0.425965716,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P02,MWR,R03,,190.73798,27.00961,40.42011,,,,,2.88,2.965,5.93,5.76,,,,,55.62782021,350.9543772,0.350954377,55.62782021,350.9543772,0.350954377,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P03,BWR,R01,,213.6397,37.58775,40.79914,,,,,2.7,2.83,5.66,5.4,,,,,43.7489475,499.8271892,0.499827189,43.7489475,499.8271892,0.499827189,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P03,MWR,R01,,80.501,16.68914,24.20286,,,,,2.45,2.52,5.04,4.9,,,,,29.10641219,283.0858272,0.283085827,29.10641219,283.0858272,0.283085827,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P03,TWR,R01,,62.52214,15.27429,15.71394,,,,,2.155,2.405,4.81,4.31,,,,,18.90369866,338.5264257,0.338526426,18.90369866,338.5264257,0.338526426,,,,cornflowerblue,Fresh,Field
